id,disposition,mission
TIC 21221785,CANDIDATE,K2
TIC 21221785,CANDIDATE,K2
TIC 323600013,FALSE POSITIVE,K2
TIC 21339579,FALSE POSITIVE,K2
TIC 46305551,FALSE POSITIVE,K2
TIC 46384262,CANDIDATE,K2
TIC 46305289,FALSE POSITIVE,K2
TIC 46305284,CANDIDATE,K2
TIC 46295920,FALSE POSITIVE,K2
TIC 321287850,CANDIDATE,K2
TIC 437045133,CANDIDATE,K2
TIC 293462073,CANDIDATE,K2
TIC 293462073,CANDIDATE,K2
TIC 293462073,CANDIDATE,K2
TIC 293462073,CANDIDATE,K2
TIC 6992156,CANDIDATE,K2
TIC 6992156,CANDIDATE,K2
TIC 333799831,FALSE POSITIVE,K2
TIC 46384144,CANDIDATE,K2
TIC 437064784,FALSE POSITIVE,K2
TIC 337608311,FALSE POSITIVE,K2
TIC 21339453,FALSE POSITIVE,K2
TIC 293379583,FALSE POSITIVE,K2
TIC 437054922,CANDIDATE,K2
TIC 46364794,FALSE POSITIVE,K2
TIC 333800199,FALSE POSITIVE,K2
TIC 186817940,CANDIDATE,K2
TIC 293413388,FALSE POSITIVE,K2
TIC 293376547,CANDIDATE,K2
TIC 357245718,CANDIDATE,K2
TIC 46296525,FALSE POSITIVE,K2
TIC 293410491,FALSE POSITIVE,K2
TIC 437041827,CANDIDATE,K2
TIC 27629918,CANDIDATE,K2
TIC 21245633,CANDIDATE,K2
TIC 437054764,CANDIDATE,K2
TIC 437054764,CANDIDATE,K2
TIC 437054764,CANDIDATE,K2
TIC 437054764,CANDIDATE,K2
TIC 437054764,CANDIDATE,K2
TIC 21335877,FALSE POSITIVE,K2
TIC 6997053,CANDIDATE,K2
TIC 330621757,CANDIDATE,K2
TIC 293410627,FALSE POSITIVE,K2
TIC 330637005,FALSE POSITIVE,K2
TIC 437058038,FALSE POSITIVE,K2
TIC 321287452,CANDIDATE,K2
TIC 257217236,FALSE POSITIVE,K2
TIC 386617915,CANDIDATE,K2
TIC 357245956,FALSE POSITIVE,K2
TIC 20536788,CANDIDATE,K2
TIC 20536788,CANDIDATE,K2
TIC 337607565,FALSE POSITIVE,K2
TIC 21277241,FALSE POSITIVE,K2
TIC 330693022,CANDIDATE,K2
TIC 293379254,CANDIDATE,K2
TIC 46299496,CANDIDATE,K2
TIC 330637910,CANDIDATE,K2
TIC 330637910,CANDIDATE,K2
TIC 6992808,CANDIDATE,K2
TIC 46364379,CANDIDATE,K2
TIC 337646605,FALSE POSITIVE,K2
TIC 408826742,CANDIDATE,K2
TIC 7020982,CANDIDATE,K2
TIC 437055818,CANDIDATE,K2
TIC 437055818,CANDIDATE,K2
TIC 60285925,CANDIDATE,K2
TIC 60285925,CANDIDATE,K2
TIC 330691943,CANDIDATE,K2
TIC 330691943,CANDIDATE,K2
TIC 257217462,FALSE POSITIVE,K2
TIC 437055868,CANDIDATE,K2
TIC 46383447,FALSE POSITIVE,K2
TIC 46383446,FALSE POSITIVE,K2
TIC 35245519,FALSE POSITIVE,K2
TIC 257217518,CANDIDATE,K2
TIC 257217518,CANDIDATE,K2
TIC 46385217,FALSE POSITIVE,K2
TIC 321285296,FALSE POSITIVE,K2
TIC 437042281,CANDIDATE,K2
TIC 437064171,FALSE POSITIVE,K2
TIC 437064171,FALSE POSITIVE,K2
TIC 46362146,CANDIDATE,K2
TIC 337631062,FALSE POSITIVE,K2
TIC 46362153,CANDIDATE,K2
TIC 21222860,CANDIDATE,K2
TIC 46362156,CANDIDATE,K2
TIC 358116195,FALSE POSITIVE,K2
TIC 293412804,FALSE POSITIVE,K2
TIC 437049273,FALSE POSITIVE,K2
TIC 357265977,FALSE POSITIVE,K2
TIC 46383318,FALSE POSITIVE,K2
TIC 46256423,CANDIDATE,K2
TIC 21338583,FALSE POSITIVE,K2
TIC 330690093,CANDIDATE,K2
TIC 437045991,FALSE POSITIVE,K2
TIC 330623017,FALSE POSITIVE,K2
TIC 27682121,CANDIDATE,K2
TIC 337648770,CANDIDATE,K2
TIC 337648770,CANDIDATE,K2
TIC 46363964,FALSE POSITIVE,K2
TIC 20483642,CANDIDATE,K2
TIC 60256710,CANDIDATE,K2
TIC 60256710,CANDIDATE,K2
TIC 46309013,CANDIDATE,K2
TIC 21286697,FALSE POSITIVE,K2
TIC 437046093,FALSE POSITIVE,K2
TIC 21288341,FALSE POSITIVE,K2
TIC 46362325,CANDIDATE,K2
TIC 330623115,FALSE POSITIVE,K2
TIC 333801043,CANDIDATE,K2
TIC 437043882,CANDIDATE,K2
TIC 293496731,CANDIDATE,K2
TIC 27635603,CANDIDATE,K2
TIC 46260231,CANDIDATE,K2
TIC 186815660,CANDIDATE,K2
TIC 186815660,CANDIDATE,K2
TIC 293367244,FALSE POSITIVE,K2
TIC 293412472,FALSE POSITIVE,K2
TIC 46378204,CANDIDATE,K2
TIC 21338146,FALSE POSITIVE,K2
TIC 437043712,CANDIDATE,K2
TIC 27651759,CANDIDATE,K2
TIC 46259015,FALSE POSITIVE,K2
TIC 337647366,CANDIDATE,K2
TIC 337647366,CANDIDATE,K2
TIC 337647366,CANDIDATE,K2
TIC 21224455,CANDIDATE,K2
TIC 21223416,CANDIDATE,K2
TIC 21223416,CANDIDATE,K2
TIC 21223416,CANDIDATE,K2
TIC 21247814,FALSE POSITIVE,K2
TIC 21337019,CANDIDATE,K2
TIC 21337019,CANDIDATE,K2
TIC 21337019,CANDIDATE,K2
TIC 21337019,CANDIDATE,K2
TIC 21337019,CANDIDATE,K2
TIC 21288020,CANDIDATE,K2
TIC 293378411,FALSE POSITIVE,K2
TIC 330656251,FALSE POSITIVE,K2
TIC 293459807,CANDIDATE,K2
TIC 333801337,FALSE POSITIVE,K2
TIC 21337091,FALSE POSITIVE,K2
TIC 437042880,CANDIDATE,K2
TIC 284850530,CANDIDATE,K2
TIC 284850530,CANDIDATE,K2
TIC 46382747,FALSE POSITIVE,K2
TIC 21220097,CANDIDATE,K2
TIC 21220097,CANDIDATE,K2
TIC 46307919,FALSE POSITIVE,K2
TIC 46307917,FALSE POSITIVE,K2
TIC 21337940,CANDIDATE,K2
TIC 21337940,CANDIDATE,K2
TIC 46259213,FALSE POSITIVE,K2
TIC 293377708,FALSE POSITIVE,K2
TIC 27549827,CANDIDATE,K2
TIC 21337864,CANDIDATE,K2
TIC 21337864,CANDIDATE,K2
TIC 6953394,CANDIDATE,K2
TIC 7059194,CANDIDATE,K2
TIC 20497205,CANDIDATE,K2
TIC 20497205,CANDIDATE,K2
TIC 333801563,CANDIDATE,K2
TIC 333801563,CANDIDATE,K2
TIC 20497187,CANDIDATE,K2
TIC 20497187,CANDIDATE,K2
TIC 46298321,CANDIDATE,K2
TIC 46298321,CANDIDATE,K2
TIC 46298321,CANDIDATE,K2
TIC 46298321,CANDIDATE,K2
TIC 21223786,FALSE POSITIVE,K2
TIC 21223786,FALSE POSITIVE,K2
TIC 21223786,FALSE POSITIVE,K2
TIC 21275579,FALSE POSITIVE,K2
TIC 21223810,CANDIDATE,K2
TIC 21223810,CANDIDATE,K2
TIC 330635636,FALSE POSITIVE,K2
TIC 46307317,FALSE POSITIVE,K2
TIC 46307587,CANDIDATE,K2
TIC 46307587,CANDIDATE,K2
TIC 293366865,CANDIDATE,K2
TIC 46259700,FALSE POSITIVE,K2
TIC 46259700,FALSE POSITIVE,K2
TIC 7059061,CANDIDATE,K2
TIC 7059061,CANDIDATE,K2
TIC 337632006,CONFIRMED,K2
TIC 337632006,CONFIRMED,K2
TIC 337632006,CONFIRMED,K2
TIC 337632006,CONFIRMED,K2
TIC 337632006,CONFIRMED,K2
TIC 337632006,CONFIRMED,K2
TIC 293366828,FALSE POSITIVE,K2
TIC 186814739,CANDIDATE,K2
TIC 20484508,CANDIDATE,K2
TIC 321286306,FALSE POSITIVE,K2
TIC 35262088,FALSE POSITIVE,K2
TIC 330635825,CANDIDATE,K2
TIC 6953740,FALSE POSITIVE,K2
TIC 46259496,CANDIDATE,K2
TIC 186814898,CANDIDATE,K2
TIC 330635757,FALSE POSITIVE,K2
TIC 46259520,FALSE POSITIVE,K2
TIC 46259521,FALSE POSITIVE,K2
TIC 437063370,FALSE POSITIVE,K2
TIC 82508808,CANDIDATE,K2
TIC 82508808,CANDIDATE,K2
TIC 203218029,FALSE POSITIVE,K2
TIC 175265245,FALSE POSITIVE,K2
TIC 175240977,FALSE POSITIVE,K2
TIC 331986832,CANDIDATE,K2
TIC 332025516,CANDIDATE,K2
TIC 197247443,CANDIDATE,K2
TIC 184896010,FALSE POSITIVE,K2
TIC 386891333,CANDIDATE,K2
TIC 386891333,CANDIDATE,K2
TIC 386891333,CANDIDATE,K2
TIC 386891333,CANDIDATE,K2
TIC 386891333,CANDIDATE,K2
TIC 184913989,CANDIDATE,K2
TIC 203253674,CANDIDATE,K2
TIC 14677590,CANDIDATE,K2
TIC 175241633,CANDIDATE,K2
TIC 175241633,CANDIDATE,K2
TIC 175241633,CANDIDATE,K2
TIC 175291050,CANDIDATE,K2
TIC 175291050,CANDIDATE,K2
TIC 307678062,CANDIDATE,K2
TIC 184914053,CANDIDATE,K2
TIC 238609772,FALSE POSITIVE,K2
TIC 386891430,FALSE POSITIVE,K2
TIC 178277857,CANDIDATE,K2
TIC 175291001,CANDIDATE,K2
TIC 197247867,FALSE POSITIVE,K2
TIC 175240357,CANDIDATE,K2
TIC 175261801,CANDIDATE,K2
TIC 197241396,CANDIDATE,K2
TIC 175233327,FALSE POSITIVE,K2
TIC 184917443,FALSE POSITIVE,K2
TIC 184914124,FALSE POSITIVE,K2
TIC 800891488,FALSE POSITIVE,K2
TIC 184896167,FALSE POSITIVE,K2
TIC 184895527,FALSE POSITIVE,K2
TIC 184892891,FALSE POSITIVE,K2
TIC 14568606,CANDIDATE,K2
TIC 197192372,CANDIDATE,K2
TIC 197219837,FALSE POSITIVE,K2
TIC 195192253,CANDIDATE,K2
TIC 195192253,CANDIDATE,K2
TIC 195192253,CANDIDATE,K2
TIC 195192253,CANDIDATE,K2
TIC 195192253,CANDIDATE,K2
TIC 175231643,FALSE POSITIVE,K2
TIC 178278676,CANDIDATE,K2
TIC 178278676,CANDIDATE,K2
TIC 178278676,CANDIDATE,K2
TIC 178278676,CANDIDATE,K2
TIC 175290867,CANDIDATE,K2
TIC 175290867,CANDIDATE,K2
TIC 175290867,CANDIDATE,K2
TIC 238607300,FALSE POSITIVE,K2
TIC 14433733,CANDIDATE,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 243244680,CONFIRMED,K2
TIC 184892124,FALSE POSITIVE,K2
TIC 184892124,FALSE POSITIVE,K2
TIC 184892124,FALSE POSITIVE,K2
TIC 14635246,CANDIDATE,K2
TIC 238607343,FALSE POSITIVE,K2
TIC 175262042,FALSE POSITIVE,K2
TIC 175262043,FALSE POSITIVE,K2
TIC 175194992,CANDIDATE,K2
TIC 175194989,FALSE POSITIVE,K2
TIC 203287539,CANDIDATE,K2
TIC 203287539,CANDIDATE,K2
TIC 203287539,CANDIDATE,K2
TIC 203281658,FALSE POSITIVE,K2
TIC 238607424,FALSE POSITIVE,K2
TIC 175265769,CANDIDATE,K2
TIC 175262084,CANDIDATE,K2
TIC 175239726,FALSE POSITIVE,K2
TIC 82330323,CANDIDATE,K2
TIC 386908047,CANDIDATE,K2
TIC 386908047,CANDIDATE,K2
TIC 203281736,CANDIDATE,K2
TIC 203281736,CANDIDATE,K2
TIC 14602163,CANDIDATE,K2
TIC 14602163,CANDIDATE,K2
TIC 184898467,CANDIDATE,K2
TIC 82325163,CANDIDATE,K2
TIC 82325163,CANDIDATE,K2
TIC 386890582,CANDIDATE,K2
TIC 175239295,FALSE POSITIVE,K2
TIC 195193560,CANDIDATE,K2
TIC 14676965,CANDIDATE,K2
TIC 178247259,FALSE POSITIVE,K2
TIC 178247259,FALSE POSITIVE,K2
TIC 203287337,FALSE POSITIVE,K2
TIC 203238481,FALSE POSITIVE,K2
TIC 197216846,FALSE POSITIVE,K2
TIC 14705462,FALSE POSITIVE,K2
TIC 238609359,FALSE POSITIVE,K2
TIC 178247340,FALSE POSITIVE,K2
TIC 178245471,CANDIDATE,K2
TIC 243246425,FALSE POSITIVE,K2
TIC 243246389,CANDIDATE,K2
TIC 178268711,CANDIDATE,K2
TIC 203214138,CANDIDATE,K2
TIC 203214138,CANDIDATE,K2
TIC 178268725,FALSE POSITIVE,K2
TIC 178247416,FALSE POSITIVE,K2
TIC 203287192,CANDIDATE,K2
TIC 203287192,CANDIDATE,K2
TIC 195183319,CANDIDATE,K2
TIC 203214117,CANDIDATE,K2
TIC 386908279,FALSE POSITIVE,K2
TIC 195187524,CANDIDATE,K2
TIC 238609221,FALSE POSITIVE,K2
TIC 178270522,CANDIDATE,K2
TIC 203220660,FALSE POSITIVE,K2
TIC 197221886,FALSE POSITIVE,K2
TIC 85978461,FALSE POSITIVE,K2
TIC 175235241,CANDIDATE,K2
TIC 175235241,CANDIDATE,K2
TIC 175235241,CANDIDATE,K2
TIC 178245246,FALSE POSITIVE,K2
TIC 203287069,CANDIDATE,K2
TIC 197218432,FALSE POSITIVE,K2
TIC 197220483,FALSE POSITIVE,K2
TIC 195183092,FALSE POSITIVE,K2
TIC 203282135,FALSE POSITIVE,K2
TIC 197217186,FALSE POSITIVE,K2
TIC 238607981,FALSE POSITIVE,K2
TIC 238607982,FALSE POSITIVE,K2
TIC 203280050,FALSE POSITIVE,K2
TIC 178219778,FALSE POSITIVE,K2
TIC 386906530,FALSE POSITIVE,K2
TIC 14675072,CANDIDATE,K2
TIC 178266267,CANDIDATE,K2
TIC 178266267,CANDIDATE,K2
TIC 178266267,CANDIDATE,K2
TIC 178266267,CANDIDATE,K2
TIC 178266267,CANDIDATE,K2
TIC 386908564,FALSE POSITIVE,K2
TIC 197217322,FALSE POSITIVE,K2
TIC 197217322,FALSE POSITIVE,K2
TIC 203252180,CANDIDATE,K2
TIC 195182846,FALSE POSITIVE,K2
TIC 197218183,FALSE POSITIVE,K2
TIC 178270116,FALSE POSITIVE,K2
TIC 332023536,CANDIDATE,K2
TIC 14603150,CANDIDATE,K2
TIC 195191027,CANDIDATE,K2
TIC 195191027,CANDIDATE,K2
TIC 14570132,CANDIDATE,K2
TIC 14570132,CANDIDATE,K2
TIC 14570132,CANDIDATE,K2
TIC 14570132,CANDIDATE,K2
TIC 178248086,CANDIDATE,K2
TIC 178248086,CANDIDATE,K2
TIC 178269359,CANDIDATE,K2
TIC 178269359,CANDIDATE,K2
TIC 178269359,CANDIDATE,K2
TIC 178269359,CANDIDATE,K2
TIC 178269359,CANDIDATE,K2
TIC 801264959,CANDIDATE,K2
TIC 243245547,FALSE POSITIVE,K2
TIC 197217588,CANDIDATE,K2
TIC 178220228,CANDIDATE,K2
TIC 197246150,FALSE POSITIVE,K2
TIC 197217878,FALSE POSITIVE,K2
TIC 203226490,FALSE POSITIVE,K2
TIC 175193677,CANDIDATE,K2
TIC 175193677,CANDIDATE,K2
TIC 203279400,FALSE POSITIVE,K2
TIC 353930243,FALSE POSITIVE,K2
TIC 184894254,FALSE POSITIVE,K2
TIC 126314157,CANDIDATE,K2
TIC 117162442,FALSE POSITIVE,K2
TIC 117278832,CANDIDATE,K2
TIC 117248231,FALSE POSITIVE,K2
TIC 355125919,FALSE POSITIVE,K2
TIC 117353968,FALSE POSITIVE,K2
TIC 117357458,CANDIDATE,K2
TIC 126277741,FALSE POSITIVE,K2
TIC 117278634,CANDIDATE,K2
TIC 117357382,FALSE POSITIVE,K2
TIC 117254292,FALSE POSITIVE,K2
TIC 117274972,FALSE POSITIVE,K2
TIC 117380199,CANDIDATE,K2
TIC 117414451,CANDIDATE,K2
TIC 117247752,FALSE POSITIVE,K2
TIC 117354651,CANDIDATE,K2
TIC 437331306,CANDIDATE,K2
TIC 437331306,CANDIDATE,K2
TIC 287028219,CANDIDATE,K2
TIC 203378677,CANDIDATE,K2
TIC 392467438,CANDIDATE,K2
TIC 287331845,CONFIRMED,K2
TIC 287331845,CONFIRMED,K2
TIC 287331845,CONFIRMED,K2
TIC 287331845,CONFIRMED,K2
TIC 287331845,CONFIRMED,K2
TIC 287331845,CONFIRMED,K2
TIC 335040757,CANDIDATE,K2
TIC 422290347,CANDIDATE,K2
TIC 405676235,CANDIDATE,K2
TIC 346038323,CANDIDATE,K2
TIC 335696950,CANDIDATE,K2
TIC 422327208,CANDIDATE,K2
TIC 422327208,CANDIDATE,K2
TIC 422327208,CANDIDATE,K2
TIC 405680435,CANDIDATE,K2
TIC 405680435,CANDIDATE,K2
TIC 346038506,CANDIDATE,K2
TIC 290055205,CANDIDATE,K2
TIC 386767605,CANDIDATE,K2
TIC 386767605,CANDIDATE,K2
TIC 290058804,CANDIDATE,K2
TIC 335103607,CANDIDATE,K2
TIC 335103607,CANDIDATE,K2
TIC 335103599,CANDIDATE,K2
TIC 335103599,CANDIDATE,K2
TIC 392466752,CANDIDATE,K2
TIC 357512769,CANDIDATE,K2
TIC 335010092,CANDIDATE,K2
TIC 357446982,CANDIDATE,K2
TIC 357446982,CANDIDATE,K2
TIC 189677517,CANDIDATE,K2
TIC 189677517,CANDIDATE,K2
TIC 297149214,CANDIDATE,K2
TIC 422349843,CANDIDATE,K2
TIC 422349843,CANDIDATE,K2
TIC 357494741,CANDIDATE,K2
TIC 335009833,CANDIDATE,K2
TIC 335103137,CANDIDATE,K2
TIC 357514459,CANDIDATE,K2
TIC 357447277,CANDIDATE,K2
TIC 357447277,CANDIDATE,K2
TIC 297146115,CONFIRMED,K2
TIC 297146115,CONFIRMED,K2
TIC 297146115,CANDIDATE,K2
TIC 297146115,CANDIDATE,K2
TIC 405675224,CANDIDATE,K2
TIC 405675224,CANDIDATE,K2
TIC 405675224,CANDIDATE,K2
TIC 422349623,CANDIDATE,K2
TIC 405675181,CANDIDATE,K2
TIC 405675181,CANDIDATE,K2
TIC 405675181,CANDIDATE,K2
TIC 357494933,CANDIDATE,K2
TIC 404422809,CANDIDATE,K2
TIC 404422809,CANDIDATE,K2
TIC 404422809,CANDIDATE,K2
TIC 404422809,CANDIDATE,K2
TIC 335699506,CANDIDATE,K2
TIC 335699506,CANDIDATE,K2
TIC 392466042,CANDIDATE,K2
TIC 392466042,CANDIDATE,K2
TIC 385433521,CANDIDATE,K2
TIC 294268997,CANDIDATE,K2
TIC 347754632,CANDIDATE,K2
TIC 347754632,CANDIDATE,K2
TIC 335639322,CANDIDATE,K2
TIC 347808666,CANDIDATE,K2
TIC 347808666,CANDIDATE,K2
TIC 308180325,CANDIDATE,K2
TIC 287346191,CANDIDATE,K2
TIC 287346191,CANDIDATE,K2
TIC 297146957,CONFIRMED,K2
TIC 297146957,CANDIDATE,K2
TIC 297146957,CANDIDATE,K2
TIC 405674574,CANDIDATE,K2
TIC 290039692,CANDIDATE,K2
TIC 422348973,CANDIDATE,K2
TIC 404422257,CANDIDATE,K2
TIC 404422257,CANDIDATE,K2
TIC 392509341,CANDIDATE,K2
TIC 392509341,CANDIDATE,K2
TIC 392509341,CANDIDATE,K2
TIC 345985861,CANDIDATE,K2
TIC 678806,CANDIDATE,K2
TIC 187273811,CANDIDATE,K2
TIC 678699,CANDIDATE,K2
TIC 179022719,CANDIDATE,K2
TIC 179022719,CANDIDATE,K2
TIC 179022719,CANDIDATE,K2
TIC 178973368,CANDIDATE,K2
TIC 179019702,CANDIDATE,K2
TIC 270486211,CANDIDATE,K2
TIC 270486211,CANDIDATE,K2
TIC 270486211,CANDIDATE,K2
TIC 678621,CANDIDATE,K2
TIC 678621,CANDIDATE,K2
TIC 678621,CANDIDATE,K2
TIC 678620,FALSE POSITIVE,K2
TIC 678620,FALSE POSITIVE,K2
TIC 2619799,CANDIDATE,K2
TIC 2619799,CANDIDATE,K2
TIC 2619799,CANDIDATE,K2
TIC 2619799,CANDIDATE,K2
TIC 2619799,CANDIDATE,K2
TIC 134978629,CANDIDATE,K2
TIC 134968281,CANDIDATE,K2
TIC 707724,CANDIDATE,K2
TIC 707724,CANDIDATE,K2
TIC 707724,CANDIDATE,K2
TIC 270486112,CANDIDATE,K2
TIC 270486112,CANDIDATE,K2
TIC 270486112,CANDIDATE,K2
TIC 270486112,CANDIDATE,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 771548,CONFIRMED,K2
TIC 2535051,CANDIDATE,K2
TIC 774688,CANDIDATE,K2
TIC 774688,CANDIDATE,K2
TIC 196681132,CANDIDATE,K2
TIC 668643,CANDIDATE,K2
TIC 134981907,CANDIDATE,K2
TIC 2705974,CANDIDATE,K2
TIC 2764004,CONFIRMED,K2
TIC 2764004,CONFIRMED,K2
TIC 2764004,CONFIRMED,K2
TIC 178949778,FALSE POSITIVE,K2
TIC 178949778,FALSE POSITIVE,K2
TIC 179033276,CANDIDATE,K2
TIC 179033276,CANDIDATE,K2
TIC 196684473,CANDIDATE,K2
TIC 178925813,CANDIDATE,K2
TIC 178925813,CANDIDATE,K2
TIC 178925813,CANDIDATE,K2
TIC 178925813,CANDIDATE,K2
TIC 2712931,CANDIDATE,K2
TIC 2712931,CANDIDATE,K2
TIC 2712931,CANDIDATE,K2
TIC 2712931,CANDIDATE,K2
TIC 19924852,CANDIDATE,K2
TIC 19924852,CANDIDATE,K2
TIC 178924738,CANDIDATE,K2
TIC 743782,CANDIDATE,K2
TIC 2626856,CANDIDATE,K2
TIC 2626856,CANDIDATE,K2
TIC 2626856,CANDIDATE,K2
TIC 179017896,CANDIDATE,K2
TIC 179017896,CANDIDATE,K2
TIC 179017896,CANDIDATE,K2
TIC 179017896,CANDIDATE,K2
TIC 196679909,FALSE POSITIVE,K2
TIC 2539506,CANDIDATE,K2
TIC 270498540,CANDIDATE,K2
TIC 616321,CANDIDATE,K2
TIC 619430,CANDIDATE,K2
TIC 619430,CANDIDATE,K2
TIC 178948493,CANDIDATE,K2
TIC 178999850,CANDIDATE,K2
TIC 178999850,CANDIDATE,K2
TIC 178999850,CANDIDATE,K2
TIC 178999850,CANDIDATE,K2
TIC 178999850,CANDIDATE,K2
TIC 178999850,CANDIDATE,K2
TIC 178999850,CANDIDATE,K2
TIC 196681768,CANDIDATE,K2
TIC 196681768,CANDIDATE,K2
TIC 2623869,CANDIDATE,K2
TIC 178957243,CANDIDATE,K2
TIC 179023674,CANDIDATE,K2
TIC 670036,CONFIRMED,K2
TIC 670036,CONFIRMED,K2
TIC 670036,CONFIRMED,K2
TIC 670036,CONFIRMED,K2
TIC 134983213,CANDIDATE,K2
TIC 178919840,CANDIDATE,K2
TIC 713672,CANDIDATE,K2
TIC 2558796,CANDIDATE,K2
TIC 2558796,CANDIDATE,K2
TIC 2558796,CANDIDATE,K2
TIC 178920155,CANDIDATE,K2
TIC 617029,CANDIDATE,K2
TIC 617029,CANDIDATE,K2
TIC 196670888,CANDIDATE,K2
TIC 187313966,FALSE POSITIVE,K2
TIC 187313966,FALSE POSITIVE,K2
TIC 187313967,FALSE POSITIVE,K2
TIC 2707076,CANDIDATE,K2
TIC 61097426,CANDIDATE,K2
TIC 305803411,CANDIDATE,K2
TIC 203206013,CANDIDATE,K2
TIC 203206013,CANDIDATE,K2
TIC 295680406,CANDIDATE,K2
TIC 130712824,CANDIDATE,K2
TIC 119131216,CANDIDATE,K2
TIC 61072862,CANDIDATE,K2
TIC 115016484,CANDIDATE,K2
TIC 115073563,CANDIDATE,K2
TIC 270484318,CANDIDATE,K2
TIC 130725309,CANDIDATE,K2
TIC 130691696,CANDIDATE,K2
TIC 425575714,CANDIDATE,K2
TIC 168152235,CANDIDATE,K2
TIC 2527981,CANDIDATE,K2
TIC 2670610,CANDIDATE,K2
TIC 2670610,CANDIDATE,K2
TIC 2670610,CANDIDATE,K2
TIC 2670610,CANDIDATE,K2
TIC 168148778,CANDIDATE,K2
TIC 168299520,CANDIDATE,K2
TIC 325358229,CANDIDATE,K2
TIC 90785991,CANDIDATE,K2
TIC 90785991,CANDIDATE,K2
TIC 168545735,CANDIDATE,K2
TIC 90784652,CANDIDATE,K2
TIC 1927591281,CANDIDATE,K2
TIC 1927591279,CANDIDATE,K2
TIC 466045629,FALSE POSITIVE,K2
TIC 466045629,FALSE POSITIVE,K2
TIC 90090343,CANDIDATE,K2
TIC 379912221,CANDIDATE,K2
TIC 379912221,CANDIDATE,K2
TIC 108428312,CANDIDATE,K2
TIC 108428312,CANDIDATE,K2
TIC 2130074,CANDIDATE,K2
TIC 379956601,CANDIDATE,K2
TIC 465926320,CANDIDATE,K2
TIC 155246423,CANDIDATE,K2
TIC 154896670,CANDIDATE,K2
TIC 154896670,CANDIDATE,K2
TIC 154796579,CANDIDATE,K2
TIC 168089445,CANDIDATE,K2
TIC 154797962,CANDIDATE,K2
TIC 2615734,CANDIDATE,K2
TIC 2615734,CANDIDATE,K2
TIC 325608531,CANDIDATE,K2
TIC 96932854,CANDIDATE,K2
TIC 96932854,CANDIDATE,K2
TIC 96932854,CANDIDATE,K2
TIC 96932854,CANDIDATE,K2
TIC 324364668,CANDIDATE,K2
TIC 97319562,CANDIDATE,K2
TIC 444054986,CANDIDATE,K2
TIC 96708837,CANDIDATE,K2
TIC 465915500,CANDIDATE,K2
TIC 155684179,CANDIDATE,K2
TIC 90684200,CANDIDATE,K2
TIC 405831271,CANDIDATE,K2
TIC 90682548,CANDIDATE,K2
TIC 125702445,CANDIDATE,K2
TIC 3967390,CANDIDATE,K2
TIC 11181323,CANDIDATE,K2
TIC 68959822,CANDIDATE,K2
TIC 123787162,CANDIDATE,K2
TIC 123787162,CANDIDATE,K2
TIC 3881465,CANDIDATE,K2
TIC 119268666,CANDIDATE,K2
TIC 119268666,CANDIDATE,K2
TIC 125060527,CANDIDATE,K2
TIC 125060527,CANDIDATE,K2
TIC 5604455,CANDIDATE,K2
TIC 128168004,CANDIDATE,K2
TIC 128168004,CANDIDATE,K2
TIC 120557280,CANDIDATE,K2
TIC 120557280,CANDIDATE,K2
TIC 187612272,CANDIDATE,K2
TIC 128168083,CANDIDATE,K2
TIC 10280439,CANDIDATE,K2
TIC 187838615,CANDIDATE,K2
TIC 177871423,CANDIDATE,K2
TIC 442101253,CANDIDATE,K2
TIC 177542025,CANDIDATE,K2
TIC 119907347,CANDIDATE,K2
TIC 119907347,CANDIDATE,K2
TIC 441899342,CANDIDATE,K2
TIC 441899342,CANDIDATE,K2
TIC 12533482,CANDIDATE,K2
TIC 336598228,CANDIDATE,K2
TIC 11445231,CANDIDATE,K2
TIC 11445231,CANDIDATE,K2
TIC 11952309,CANDIDATE,K2
TIC 225090852,CANDIDATE,K2
TIC 225090852,CANDIDATE,K2
TIC 442025716,CANDIDATE,K2
TIC 187539699,CANDIDATE,K2
TIC 336681160,CANDIDATE,K2
TIC 336681160,CANDIDATE,K2
TIC 187539305,CANDIDATE,K2
TIC 377240984,CANDIDATE,K2
TIC 12128679,CANDIDATE,K2
TIC 187506576,CANDIDATE,K2
TIC 179996779,CANDIDATE,K2
TIC 377241703,CANDIDATE,K2
TIC 414772236,CANDIDATE,K2
TIC 335899543,CANDIDATE,K2
TIC 350745858,CANDIDATE,K2
TIC 130283326,CANDIDATE,K2
TIC 130013676,CANDIDATE,K2
TIC 345024270,CANDIDATE,K2
TIC 201149669,CANDIDATE,K2
TIC 201149669,CANDIDATE,K2
TIC 6979435,CANDIDATE,K2
TIC 130633912,CANDIDATE,K2
